ID,Name,Address,Unit No,Postal Code,Primary Contact Last Name,Primary Contact First Name,Phone,Phone Ext,Industry,Employees at Facility,Latitude,Longitude,Number,Street,City,State,Country
25266,CJ AUTO,43 Eddsystone  Avenue,43,M3N 1H5,Johnson,Courtney,416-740-8558,,Automobile & Light-Duty Motor Vehicle Mfg.,2,43.70011,-79.4163,,,Toronto,ON,CA
23993,CJ Auto,43 Eddystone Avenue,,M3N 1H5,Johnson,Courtney,416-740-8558,,General Automotive Repair,1,43.748436,-79.517991,43,Eddystone Ave,Toronto,ON,CA
279,CJ Graphics Inc,134 Park Lawn Rd,,M8Y 3H9,Jordan,Alan,416-588-0808,276,Other Printing,50,43.627212,-79.488582,134,Park Lawn Rd,Toronto,ON,CA
23504,CK Collision Centres,514 Centennial Rd N,,M1C 2A6,Bradimore,Terry,416-281-9394,,"Automotive Body, Paint & Interior R&M",4,43.793742,-79.153453,514,Centennial Rd,Toronto,ON,CA
22902,CKF Inc,30 Iron Street,,M9W 5E1,Goubaud,Gustavo,416-249-2428,,Polystyrene Foam Product Mfg.,155,43.701201,-79.582516,30,Iron St,Toronto,ON,CA
25007,CM Tire Repairing Svc,282 Eddystone Ave,,M3N 1H7,Mazariegos,Aura,416-743-3399,,Tire Dealers,3,43.747815,-79.522604,282,Eddystone Ave,Toronto,ON,CA
22560,CMI Centre,2300 Yonge Street,2906,M4P 1E4,Gordon,Lana,416-488-0098,,Medical & Diagnostic Laboratories,3,43.707158,-79.399084,2300,Yonge St,Toronto,ON,CA
22805,CMT Technologies Canada Inc,123 Manville Rd,1,M1L 4J7,Somaiya,Anish,416-917-2547,,"Coating, Engraving & Heat Treating Activities",12,43.726034,-79.282527,123,Manville Rd,Toronto,ON,CA
25751,CMW Automotive,"130 Lepage Crt, #21",,M3J 3J1,Tekse,Csaba,416-638-8284,,General Automotive Repair,1,43.70011,-79.4163,,,Toronto,ON,CA
24959,CNC Metal Fabrication Inc,53 Saint Regis Cres S,,M3J 1Y6,PATEL,CHANDRAKANT,416-398-3727,115,Cold-Rolled Steel Shape Mfg.,26,43.755211,-79.485627,53,St Regis Cres,Toronto,ON,CA
25249,CNC Metal Fabrication Inc,53 Saint Regis Cres S,,M3J 1Y6,PATEL,CHANDRAKANT,416-398-3727,,All Other Misc. Fabricated Metal Product Mfg.,24,43.755211,-79.485627,53,St Regis Cres,Toronto,ON,CA
24899,CRIMP CIRCUITS INC,675 Petrolia Road ,,M3J 2N6,VYAS,PURNENDU,416-665-2466,,Semiconductor & Electronic Component Mfg.,53,43.776132,-79.488915,675,Petrolia Rd,Toronto,ON,CA
24937,CROWN CUSTOM METAL SPINNING INC,1880 Kipling Avenue,,M9W 4J1,DAVID,VELLA,416-243-9333,201,Primary Production of Alumina & Aluminum,16,43.702527,-79.563116,1880,Kipling Ave,Toronto,ON,CA
24209,CSD Int,176 Milvan Drive,,M9L 1Z9,Colosimo,Sam,416-748-1458,,Other Motor Vehicle Parts Mfg.,51,43.757855,-79.565858,176,Milvan Dr,Toronto,ON,CA
23791,CT Reinforcing Steel Co 1987 Limited,93 Passmore Ave,,M1V 4S9,Sanford,Ken,416-291-7349,130,Cold-Rolled Steel Shape Mfg.,80,43.819785,-79.296581,93,Passmore Ave,Toronto,ON,CA
23156,CTI Industries Inc,5621 Finch Avenue East,3,M1B 2T9,Josef,Mark,416-297-8738,634,All Other Electrical Equip. & Component Mfg.,150,43.812714,-79.239555,5621,Finch Ave E,Toronto,ON,CA
24757,CUI Canada Incformer Tectrol Inc,39 Kodiak Crescent,,M3J 3E5,TIGANILA,FLORIAN,416-630-8108,3023,All Other Electrical Equip. & Component Mfg.,200,43.755578,-79.467808,39,Kodiak Cres,Toronto,ON,CA
264,CV Studio,381 Richmond St  East,200,M5A 1P6,Chan,Will,416-864-9176,,Digital Printing,18,43.653326,-79.36751,381,Richmond St E,Toronto,ON,CA
21896,CW Smith Crane Service Ltd,91 Crockford Blvd,,M1R 3B7,Robertson,Kevin,416-751-2843,,All Other Special Trade Contracting,10,43.742191,-79.288836,91,Crockford Blvd,Toronto,ON,CA
25232,Cabbagetown Laundromat,486 Parliament St,,M4X 1P2,Truong,Man Quyen,647-928-4682,,Coin-Operated Laundries & Dry Cleaners,1,43.664777,-79.368457,486,Parliament St,Toronto,ON,CA
24327,Cabinets By Design,107 Judge Road,,M8Z 5B5,Dewar,Cameron,416-237-1025,,Wood Kitchen Cabinet & Counter Top Mfg.,5,43.637059,-79.530265,107,Judge Rd,Toronto,ON,CA
23111,Cafe Sweet Gallery,350 Bering Ave,,M8Z 3A9,Payne,Angela,416-232-1539,,Commercial Bakeries & Frozen Product Mfg.,15,43.637336,-79.531211,350,Bering Ave,Toronto,ON,CA
23813,Calavera Surgical Design,2075 Bayview Ave,M1-543,M4N 3M5,Edwards,Glenn,416-912-5365,,Medical & Diagnostic Laboratories,5,43.721938,-79.377875,2075,Bayview Ave,Toronto,ON,CA
22614,Caldas Auto Garage,20 Primrose Ave,,M6H 3T9,Macas,Joao,416-588-4405,,General Automotive Repair,4,43.668361,-79.445141,20,Primrose Ave,Toronto,ON,CA
24474,Calstone Inc,415 Finchdene Square,,M1X 1B7,Ecclestone,Jamie,416-298-9137,30,Office Furniture (except Wood) Mfg.,50,43.817601,-79.237555,415,Finchdene Sq,Toronto,ON,CA
24483,Cam's Auto Service,475 King St East,,M5A 1L6,Young,Cam,416-861-9511,,General Automotive Repair,9,43.654195,-79.360377,475,King St E,Toronto,ON,CA
24950,Cambo Restaurant Equipment MFG,70 DYNAMIC DRIVE,11,M1V 2N2,LI,KARYN,416-321-1533,,Cold-Rolled Steel Shape Mfg.,7,43.822133,-79.251694,70,Dynamic Dr,Toronto,ON,CA
22624,Cameo Fine Cabinetry,1020 Lawrence Avenue ,,M6A 1C8,Casasola,Andrea,905-475-6445,,"All Other Misc. Store Retailers, n.e.c.",10,43.71282,-79.461909,1020,Lawrence Ave W,Toronto,ON,CA
214,Cameron Advertising Displays Limited,12 Nantucket Blvd,,M1P 2N4,Tozer,Steve,416-752-7220,,Commercial Screen Printing,40,43.751776,-79.272812,12,Nantucket Blvd,Toronto,ON,CA
242,Cameron Advertising Displays Limited,16 Nantucket Blvd,,M1P 2N4,Tozer,Steve,416-752-7220,232,Digital Printing,23,43.752193,-79.273035,16,Nantucket Blvd,Toronto,ON,CA
22169,Camford Information Services Inc,38 Groomsport Crescent,,M1T 2K9,Douglas,Bob,416-291-3215,,Database & Directory Publishers,1,43.786606,-79.307239,38,Groomsport Cres,Toronto,ON,CA
24552,Camgar Automotive Ltd OA Don Mills Auto Centre,170 Ellesmere Rd,,M1R 4C8,Cammisuli,John,416-609-8955,,Automotive Parts & Accessories Stores,3,43.760366,-79.30617,170,Ellesmere Rd,Toronto,ON,CA
22529,Camor Products Inc,91 Kelfield Street,1,M9W 5A3,Balne,Frank,416-213-8333,,All Other Plastic Product Mfg.,1,43.687036,-79.580013,91,Kelfield St,Toronto,ON,CA
217,Campbell Company Of Canada,60 Birmingham Street,,M8V 2B8,Culham,David,416-251-1117,8135,"Fruit & Vegetable Canning, Pickling & Drying",350,43.605686,-79.501043,60,Birmingham St,Toronto,ON,CA
23498,Campus Auto Collision,44 LePage Court,,M3J 1Z9,Minicucci,Mike,416-450-2705,,"Automotive Body, Paint & Interior R&M",1,43.70011,-79.4163,,,Toronto,ON,CA
24821,Camron Hydraulics,34 Fletcherdon Cres,,M3N 1S3,Cresswell,Cameron,416-726-9775,,"Plumbing, Heating & AC Installation",1,43.765948,-79.524643,34,Fletcherdon Cres,Toronto,ON,CA
23409,Can Fix Auto Collision,125 McCormack Street,,M6N 1X8,HAIG,SAL,416-769-6716,,"Automotive Body, Paint & Interior R&M",1,43.675498,-79.477979,125,McCormack St,Toronto,ON,CA
22070,CanGro Foods Inc,2150 Lake Shore Blvd W,,M8V 1A3,Lavertu,Rejean,416-503-6089,,"Fruit & Vegetable Canning, Pickling & Drying",40,43.625552,-79.480229,2150,Lake Shore Blvd W,Toronto,ON,CA
25351,CanaDatum Moulds Ltd,55 Goldthorne Avenue,,M8Z 5S7,Musalem,Colleen,416-252-1212,242,Industrial Mould Mfg.,105,43.615862,-79.512998,55,Goldthorne Ave,Toronto,ON,CA
324,Canada Bread Company Limited,2 Fraser Ave,,M6K 1Y6,Tennier,Anne,905-285-5712,,Commercial Bakeries & Frozen Product Mfg.,142,43.635793,-79.424011,2,Fraser Ave,Toronto,ON,CA
210,Canada Bread Company Limited,130 Cawthra Ave,,M6N 3C2,Curtis,David,416-767-8367,241,Commercial Bakeries & Frozen Product Mfg.,100,43.670983,-79.464761,130,Cawthra Ave,Toronto,ON,CA
369,Canada Bread Company Ltd,35 Rakely Court,,M9C 5A5,Tennier,Anne,905-285-5721,,Commercial Bakeries & Frozen Product Mfg.,155,43.64694,-79.603848,35,Rakely Ct,Toronto,ON,CA
24318,Canada Cut Apparel Co Ltd,50 Weybright Court,45,M1S 5A8,Tse,Chu Kuen,416-609-3535,,Cut & Sew Clothing Contracting,2,43.781448,-79.27913,50,Weybright Ct,Toronto,ON,CA
24325,Canada Goose,250 Bowie Ave,,M6E 4X6,James,Dustan,647-821-1564,,Cut & Sew Clothing Contracting,150,43.695163,-79.463953,250,Bowie Ave,Toronto,ON,CA
21897,Canada Iron And Metal,3534 Dundas St W,,M5S 2S1,Kaminsky,Joshua,416-762-7351,,Waste Collection,22,43.665954,-79.490887,3534,Dundas St W,Toronto,ON,CA
24596,Canada Pure Water Company,7 Kodiak Crescent,,M3J 3E5,Di Biase,Tony,416-631-1300,,Other Personal & Household Goods R&M,8,43.752782,-79.465536,7,Kodiak Cres,Toronto,ON,CA
24011,Canadain Builders Hardware,71 Sheffield St,,M6M 3E9,Alati,James,416-243-1166,,Hardware Mfg.,20,43.706443,-79.470609,71,Sheffield St,Toronto,ON,CA
22544,Canadian Associates Of Ben Gurion University,1000 Finch Avenue West,506,M3J 2V5,Krol,Andy,416-665-8054,23,Universities,3,43.769142,-79.468647,1000,Finch Ave W,Toronto,ON,CA
22078,Canadian Auto Repair Center,2 Racine Road,,M9W 2Z1,Khan,Mohammad,416-746-7107,,General Automotive Repair,2,43.71598,-79.56983,2,Racine Rd,Toronto,ON,CA
23109,Canadian Blind Rivet Corporation,61 Baywood Rd,,M3J 2G9,Napenas,Ganny,416-740-1714,28,Forging,28,43.748276,-79.605788,61,Baywood Rd,Toronto,ON,CA
365,Canadian Custom Packaging,333 Rimrock Road,,M3J 3J9,Connelly,Gord,416-373-4456,,Pharmaceutical & Medicine Mfg.,88,43.756555,-79.469417,333,Rimrock Rd,Toronto,ON,CA
22462,Canadian Drapery Mfg Co Ltd,750 Oakdale Road,64,M3N 2Z4,Cimera,Daniel,416-741-6204,,All Other Miscellaneous Mfg.,11,43.751789,-79.527774,750,Oakdale Rd,Toronto,ON,CA
24077,Canadian Feed Screws,80 Venture Dr,,M1B 3L6,Vasilev,John,416-284-8880,,Machine Shops,30,43.806294,-79.199589,80,Venture Dr,Toronto,ON,CA
21914,Canadian General Filters Limited,400 Midwest Rd,,M1P 3A9,Chale,David,416-757-3691,25,"Plumbing, Heating & AC Equip. & Supplies Whl.",13,43.762642,-79.272983,400,Midwest Rd,Toronto,ON,CA
24508,Canadian Industrial And Truck,2115 Codlin Cres,,M9W 5K7,Beekham,Travis,416-679-0053,,All Other Automotive R&M,1,43.749221,-79.636457,2115,Codlin Cres,Toronto,ON,CA
22859,Canadian Linen And Uniform Service Co,24 Atomic Avenue,,M8Z 5L2,Ferrari,Carmine,416-354-3130,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),145,43.619181,-79.542273,24,Atomic Ave,Toronto,ON,CA
22860,Canadian Linen And Uniform Service Co,20 Atomic Avenue,,M8Z 5L1,Ferrari,Carmine,416-354-3130,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),8,43.618669,-79.541975,20,Atomic Ave,Toronto,ON,CA
23073,Canadian Linen Uniform Service Co,75 Norfinch Drive,,M3N 1W8,Kelemen,Glen,416-849-5100,,Linen & Uniform Supply,130,43.759731,-79.527508,75,Norfinch Dr,Toronto,ON,CA
25025,Canadian Logistics Systems Ltd,105 NashdeneRd,2,M1V 2W3,Truman,Edward,604-731-8001,,"All Other Prof., Scientific & Tech. Services",2,43.70011,-79.4163,,,Toronto,ON,CA
23735,Canadian Memorial Chiropractic College,6100 Leslie Street,,M2H 3J1,Maiato,Tony,416-482-2340,199,Universities,280,43.803581,-79.372057,6100,Leslie St,Toronto,ON,CA
24292,Canadian Memorial Services,65 Overlea Boulevard,500,M4H 1P1,Aquino,Angie,416-696-0049,6506,Funeral Homes,2,43.707361,-79.342655,65,Overlea Blvd,Toronto,ON,CA
21983,Canadian Phoenix Steel Products,289 Horner Avenue,,M8Z 4Y4,Bicego,Giogio,416-259-1113,230,Iron & Steel Pipes & Tubes Mfg.,55,43.606821,-79.521763,289,Horner Ave,Toronto,ON,CA
22426,Canadian Pipe Pump Supply Inc,65 Enterprise Road,,M9W 1C4,O'Rourke,Louise,416-244-6476,,All Other Miscellaneous Mfg.,15,43.696672,-79.570825,65,Enterprise Rd,Toronto,ON,CA
25272,Canadian Plating Rack 1988 Inc,1990 Ellesmere Road,6,M1H 2W2,Todorovski,Vangel,416-431-4472,,Steel Wire Drawing,3,43.776519,-79.237865,1990,Ellesmere Rd,Toronto,ON,CA
24191,Canadian Posters International Inc,1180 Caledonia Road,,M6A 2W5,Choumakova,Svetlana,416-789-7156,228,Print & Picture Frame Stores,80,43.716555,-79.468812,1180,Caledonia Rd,Toronto,ON,CA
24346,Canadian Printco Limited,1370 Birchmount Road,,M1P 2E3,Sullivan,Paul,416-750-8000,,Other Printing,19,43.749874,-79.286841,1370,Birchmount Rd,Toronto,ON,CA
22640,Canadian Printing Resources,230 Eddystone Avenue,,M3N 1H7,Kraft,Stephanie,416-740-3388,,Other Printing,25,43.748422,-79.521214,230,Eddystone Ave,Toronto,ON,CA
24898,Canadian Scale Company Limited,305 Horner Avenue,,M8W 1Z4,Weir Stadig,Nancy,416-259-1111,,Cold-Rolled Steel Shape Mfg.,18,43.60559,-79.525877,305,Horner Ave,Toronto,ON,CA
22371,Canadian Steam Iron Sewing Machine Co Ltd,47 Camden Street,,M5V 1V2,Koltun,Larry,416-504-4766,,All Other Misc. General Merchandise Stores,3,43.646785,-79.397863,47,Camden St,Toronto,ON,CA
24166,Canadian Wire Specialties Ltd,298 Bridgeland Avenue,,M6A 1Z4,Lisi,Benny,416-783-3685,,All Other Misc. Fabricated Metal Product Mfg.,3,43.724286,-79.470924,298,Bridgeland Ave,Toronto,ON,CA
24228,Canafoam Products Ltd,4940 Sheppard Avenue East,,M1S 4A7,Braganza,Norbert,416-298-4770,,All Other Miscellaneous Mfg.,60,43.793218,-79.247414,4940,Sheppard Ave E,Toronto,ON,CA
24221,Candor Industries Inc,125 Martin Ross Avenue,9,M3J 2L9,Patel,Dev,416-736-6306,,Semiconductor & Electronic Component Mfg.,30,43.773002,-79.478941,125,Martin Ross Ave,Toronto,ON,CA
472,Canroof Corporation Inc CRC Toronto,560 Commissioners Street,,M4M 1A7,Stacey,Dennis,416-461-4514,,Asphalt Shingle & Coating Material Mfg.,78,43.656099,-79.332652,560,Commissioners St,Toronto,ON,CA
25308,Canso Automotive,16 Canso Road,,M9W 4L8,Grant,Rudy,416-675-9509,,General Automotive Repair,5,43.698952,-79.567614,16,Canso Rd,Toronto,ON,CA
23249,Canterbury Cleaners,3406 Dundas St W,,M6S 2S1,Thang,Hung,416-767-3690,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),2,43.665751,-79.483822,3406,Dundas St W,Toronto,ON,CA
24907,Cantrio Koncepts Inc,20 Densley Ave,,M6M 2R1,Dvir,Assaf,416-240-0088,,Other Specialty-Line Building Supplies Whl.,5,43.703771,-79.474968,20,Densley Ave,Toronto,ON,CA
25218,Cantrio Koncepts Inc,20 Densley Ave,,M6M 2R1,Dvir,Assaf,416-240-0088,313,"Plumbing, Heating & AC Equip. & Supplies Whl.",4,43.703771,-79.474968,20,Densley Ave,Toronto,ON,CA
580,Capital Partners Unlimited Inc,2009 Avenue Rd,,M5M 4A5,Garvey,Daniel,416-487-3393,,Digital Printing,3,43.697797,-79.424599,,Ava Rd,Toronto,ON,CA
24984,Car Care Auto Inc,3680 St Clair Ave E,,M1M 1T2,Saleem,Muhammad,416-897-0319,,General Automotive Repair,3,43.719028,-79.249568,3680,St Clair Ave E,Toronto,ON,CA
22581,Caraustar Industrial Canada Inc,55 Progress Ave,,M1P 2Y7,Booth,Ann,416-298-6551,28,All Other Converted Paper Product Mfg.,30,43.770296,-79.276754,55,Progress Ave,Toronto,ON,CA
21910,Carbideca,55 Queens Drive,,M9N 2H3,Hyde,Bruce,416-895-4769,,"Machinery, Equip. & Supplies Agents & Brokers",1,43.704827,-79.515364,55,Queen's Dr,Toronto,ON,CA
25,Care 2000 Health Services,1262 Don Mills Rd  ,202,M3B 2W7,Sane,Kay,416-447-8409,,Home Health Care Services,19,43.744722,-79.346472,1262,Don Mills Rd,Toronto,ON,CA
21869,Careful Hand Laundry & Dry Cleaners Limited,2700 Dufferin Street,52,M6B 4J3,Chelsky,Brian,416-518-9180,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),7,43.701714,-79.453993,2700,Dufferin St,Toronto,ON,CA
25338,Careful Hand Laundry Dry Cleaners Limited,109 Eddystone Avenue,,M3N 1H5,Chelsky,Brian,416-787-9119,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),5,43.748214,-79.518904,109,Eddystone Ave,Toronto,ON,CA
22279,Cargill Foods,71 Rexdale Blvd,,M9W 6Y2,Ford,Deanna,519-823-5200,415,Animal (except Poultry) Slaughtering,700,43.71122,-79.560963,71,Rexdale Blvd,Toronto,ON,CA
25135,Cargill Kitchen Solutions,25 Newbridge Road,,M8Z 2L6,Dantas,Elias,416-236-3447,294,All Other Food Mfg.,56,43.626258,-79.539911,25,Newbridge Rd,Toronto,ON,CA
22825,Carlo Soscia Denture Clinic,2950 Dufferin Street,,M4L 2R5,Soscia,Carlo,416-781-4916,,Offices of Dentists,1,43.709528,-79.454046,2950,Dufferin St,Toronto,ON,CA
24453,Carlos Valente,888 College Street,,M6H 1A3,Valente,Carlos,416-590-9100,,All Other Health & Personal Care Stores,1,43.654099,-79.425021,888,College St,Toronto,ON,CA
22638,Carmax Automotive,4800 Sheppard Ave East Scarborough,106-107,M1S 4N5,Lee,Sylvia,416-850-7814,,General Automotive Repair,6,43.791495,-79.251588,4800,Sheppard Ave E,Toronto,ON,CA
24663,Carmen's Auto Repair,16 Byng Ave (Scarborough),,M1L 3N6,Murano,Carmine,416-691-3565,,General Automotive Repair,1,43.726902,-79.549944,16,Byng Ave,Toronto,ON,CA
14,Carole's Cheesecake Company Ltd,1272 Castlefield Ave,,M6B 1G3,Ogus,Michael,416-256-0000,,Commercial Bakeries & Frozen Product Mfg.,30,43.699547,-79.458749,1272,Castlefield Ave,Toronto,ON,CA
23294,Carriage Autobody Inc,31 Upton Rd,,M1L 2C1,Mitchell,Colin,416-751-9762,,"Automotive Body, Paint & Interior R&M",7,43.71854,-79.280583,31,Upton Rd,Toronto,ON,CA
24014,Carstar Downsview,1221 Finch Avenue West,,M3J 2E8,Wong,Derek,416-633-5652,,"Automotive Body, Paint & Interior R&M",13,43.764309,-79.48449,1221,Finch Ave W,Toronto,ON,CA
23247,Carstar On St Clair,2528 St Clair Avenue W,,M6N 1L6,Abate,Frank,416-769-4440,,"Automotive Body, Paint & Interior R&M",7,43.668343,-79.487026,2528,St Clair Ave W,Toronto,ON,CA
25744,Carstar Toronto Eastern Ave,"344 Eastern Ave, #1",,M4M 3G5,Saccoia,Sam,416-265-2227,,"Automotive Body, Paint & Interior R&M",4,43.656745,-79.348105,344,Eastern Ave,Toronto,ON,CA
24852,Cartech Auto Services,102 Cartwright Ave,,M6A 1V2,Addeo,Antonio,416-247-9912,,General Automotive Repair,1,43.722712,-79.464616,102,Cartwright Ave,Toronto,ON,CA
25261,Cascade Hand Cut Crystal Inc,1024 Dupont St,103,M6H 1Z6,Furbacher,Lucy,416-537-5450,,Glass Product Mfg. from Purchased Glass,3,43.669666,-79.434391,1024,Dupont St,Toronto,ON,CA
170,Cascades Containerboard Packaging  Lithotech,5910 Finch Ave E,,M1B 5P8,Campagnolo,David,416-412-3525,233,Other Printing,100,43.817674,-79.224815,5910,Finch Ave E,Toronto,ON,CA
23914,Cascades Recovery Inc,66 Shorncliffe Road,,M8Z 5K1,Loeffler,Robert,416-232-8808,,Material Recovery Facilities,191,43.627612,-79.543171,66,Shorncliffe Rd,Toronto,ON,CA
24744,Cascades Recovery Inc Thornmount,45 Thornmount Drive,,M1B 5P5,Loeffler,Robert,416-232-8808,,Material Recovery Facilities,85,43.807813,-79.195322,45,Thornmount Dr,Toronto,ON,CA
53,Cassco Machines,37 Prince Andrew Place,,M3C 2H2,Thuro,Ken,416-445-6262,,All Other Misc. Fabricated Metal Product Mfg.,9,43.72625,-79.344729,37,Prince Andrew Pl,Toronto,ON,CA
24932,Casselman Global Enterprises,70 Colville Rd,,M6M 2Y4,Cheeseman,William,416-241-4466,,All Other Whl.,17,43.707631,-79.472316,70,Colville Rd,Toronto,ON,CA
24491,Caster Creations Inc,40 Bethridge Rd,,M9W 1N1,Ellis,Warren,416-743-8484,124,Other Building Material Dealers,1,43.708928,-79.572322,40,Bethridge Rd,Toronto,ON,CA
23433,Castle Auto Collision  Mechanical Service,1117 Castlefield Ave,,M6B 1E8,Borson,Chris,416-789-4179,,"Automotive Body, Paint & Interior R&M",8,43.700251,-79.452945,1117,Castlefield Ave,Toronto,ON,CA
22021,Castle Cleaners Shoe Repair,25 West Mall,1372,M9C 1B8,Jeong,Weon Chil,416-626-9184,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),2,43.608311,-79.48884,25,Miles Rd,Toronto,ON,CA
24756,Caterpillar Tunneling Canada Corporation,441 Carlingview Drive,,M9W 5G7,Yamka,Robert,416-675-3293,220,Construction Machinery Mfg.,270,43.699331,-79.600945,441,Carlingview Dr,Toronto,ON,CA
22909,Cato Auto Services,19 Mansion Ave,,M3J 2X3,Chan,Kwok,416-699-6362,,General Automotive Repair,2,43.690899,-79.281941,19,Mansion Ave,Toronto,ON,CA
25008,Cato's Auto Salon Inc,148 Cumberland St,,M5R 1A8,Batista,Cato,416-925-6600,,Car Washes,3,43.670351,-79.393133,148,Cumberland St,Toronto,ON,CA
24755,Catpillar Tunneling Canada Corporation,985 Martin Grove,,M9W 4V6,Yamka,Robert,416-675-3293,220,Construction Machinery Mfg.,80,43.69739,-79.572572,985,Martin Grove Rd,Toronto,ON,CA
23992,Celestica International Inc,844 Don Mills Road,,M3C 1V7,Hassani,Mehboob,416-448-4781,,Computer & Peripheral Equipment Mfg.,700,43.722647,-79.341673,844,Don Mills Rd,Toronto,ON,CA
24707,Cemcorp Cement Inc,61 Yorkville Ave,Suite 15D,M5R 1B7,Nahmiache,Armand,416-551-1030,,Head Offices,2,43.67099,-79.390529,61,Yorkville Ave,Toronto,ON,CA
25747,Central Auto Collision Service Ltd,61 Crockford Blvd,,M1R 3B7,Terzis,Victor,416-752-2546,,"Automotive Body, Paint & Interior R&M",3,43.740151,-79.288194,61,Crockford Blvd,Toronto,ON,CA
22542,Central Epicure Food Products Ltd,501 Garyray Drive,,M9L 1P9,Nadler,Daniel,416-745-4323,104,Seafood Product Preparation & Packaging,30,43.766195,-79.550723,501,Garyray Dr,Toronto,ON,CA
22931,Central Import Automotive Service,472 King Street East,,M5A 1L7,Kapil,Michael,416-864-9092,,General Automotive Repair,8,43.655661,-79.358731,472,King St E,Toronto,ON,CA
24891,Central Perfect Bindery Limited,305 Progress Avenue,,M1P 2Z7,CHANG,Mike,416-538-3171,,Grant-Making & Giving Services,22,43.773205,-79.269226,305,Progress Ave,Toronto,ON,CA
23924,Central Perfect Bindery Ltd,305 Progress Avenue,,M1P 2Z7,CHANG,MIKE,416-538-3171,,Support Activities for Printing,23,43.773205,-79.269226,305,Progress Ave,Toronto,ON,CA
23570,Central Toronto Diagnostic Imaging,658 Danforth Avenue,Main Floor,M4J 5B9,Vourlas,Anastasios,416-465-5735,,Medical & Diagnostic Laboratories,15,43.679212,-79.34465,658,Danforth Ave,Toronto,ON,CA
25922,Centre For Commercialization Of Regenerative Medicine,"661 University Avenue, Suite 1002",1002,M5G1M1,Alvarez,Manuel,416-946-8884,,"R&D in the Physical, Eng. & Life Sciences",89,43.659456,-79.389551,661,University Ave,Toronto,ON,CA
22750,Centre For Commercialization Of Regenerative Medicine,100 Collge St,110,M5G 1L5,BabynBaena,Mary,416-978-3751,,"R&D in the Physical, Eng. & Life Sciences",24,43.6606,-79.388635,100,College St,Toronto,ON,CA
23443,Centre Honda,354 Richmond St E,,M5A 1P7,Schmelzer,Dennis,416-364-1116,,"Automotive Body, Paint & Interior R&M",10,43.654089,-79.368411,354,Richmond St E,Toronto,ON,CA
23354,Century 3000 Auto Collision,55 Shorncliffe Rd,,M8Z 5K2,Zita,Danny,416-239-4385,,"Automotive Body, Paint & Interior R&M",8,43.628594,-79.542711,55,Shorncliffe Rd,Toronto,ON,CA
22405,Century Certified Auto Repair Limited,40 Coulson Avenue,,M4V 1Y5,Wang,Edward,416-480-1994,,General Automotive Repair,1,43.690514,-79.413053,40,Coulson Ave,Toronto,ON,CA
24421,Century Graphics And Promotions,404 Adelaide St West,,M5V 1S7,Eng,Mary,416-504-2387,,Digital Printing,2,43.646764,-79.396567,404,Adelaide St W,Toronto,ON,CA
24572,Certified Auto Repair,2272 Lakeshore Blvd W,,M8V 1A9,Ponte,Nelson,416-231-8913,,Automotive Parts & Accessories Stores,3,43.613082,-79.383147,,Lakeshore Ave,Toronto,ON,CA
24071,Certified Dry Cleaners Inc,1069 St Clair Ave W,,M6E 1A6,Leo,Giuseppi,416-483-9111,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),6,43.678573,-79.439322,1069,St Clair Ave W,Toronto,ON,CA
25919,Certified Dry Cleaners Solution,1069 St Clair Ave W,,M6E 1A6,Leo,Giuseppi,416-483-9111,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),4,43.678573,-79.439322,1069,St Clair Ave W,Toronto,ON,CA
25331,Cervelo Cycles Inc,115 Leswyn Road,,M6A 1J8,Abela,Debbie,416-425-9517,244,Amusement & Sporting Goods Whl.,60,43.786356,-79.155859,,Lawson Rd,Toronto,ON,CA
